Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
TVNXAAPCCXXKKC-ZYMSVLFVNA-N,CHEMBL148552,147,A,6.14,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)C)=C(N=C1C)C)C2=CC=3OCOC3C=C2)C(=O)NCCCN4CCC(CC4)(C(=O)OC)C=5C=CC=CC5
VDFZVZUNMSIFCE-VJSLDGLSNA-N,CHEMBL344525,147,A,7.77,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(CC3)C=4C(C)=CC=CC4
UYVXBQGHGSQVBW-UHFFFAOYNA-N,CHEMBL500266,147,A,6.07,chembl20,665019,9606,ADRA1B,93,C1CN(CCN1CC(O)CN2C(N(C(=O)C2(C=3C=CC=CC3)C4=CC=CC=C4)C(C)C(OC)=O)=O)C5=CC=CC=C5OC
VMZJRPSZTYTUEY-BYHMRSKXNA-N,CHEMBL61483,147,A,9.48,chembl20,34198,9606,ADRA1B,93,C12=C(NC(N(C1=O)CCN3C[C@H]4C=5C(=C(OC)C=CC5)CC[C@H]4C3)=O)C(C6=CC=CC=C6)=CS2
VEKMJBLPMYRQKB-OKPOJWAQNA-N,CHEMBL146109,147,A,6.57,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C
USHDDUDLXIGXFA-AOCWVHBENA-N,CHEMBL90652,147,A,6.54,chembl20,34456,9606,ADRA1B,93,C1([C@H](NC(N=C1)=O)C2=CC(F)=C(C=C2)F)C(=O)NCCCN3CCC(C=4C(C#N)=CC=CC4)CC3
UVICRDSFJQQDJY-WUSLAWIHNA-N,CHEMBL358253,147,A,6.67,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)NCCCN2CCC(CC2)C3=CC=CC=C3)=C(N=C1C)C)C4=CC=C(N(=O)=O)C=C4)C(=O)NC
XDMIZZMHRLVIEI-MJHPXVFFNA-N,9959689,147,A,6.60206,pubchem,37211,9606,ADRA1B,93,FC=1C=C(C2N(C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C(OC)=O)C(=O)NC=5C2=C(OC5)O)C=CC1F
WALJAWMIJWFJHE-NSJMMFDCNA-N,CHEMBL67552,147,A,6.32,chembl20,34335,9606,ADRA1B,93,N1(C(C2=CC(C(=O)NCCCN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)=CC=C2C1=O)=O)C5=CC(F)=CC=C5
XRIXWNSQVHMHHC-WUSLAWIHNA-N,44295170,147,A,5.92082,pubchem,37211,9606,ADRA1B,93,FC=1C=C(C2N(C(=O)NCCN3CCC(CC3)(C4=CC=CC=C4)C(OC)=O)C(=O)NC=5C2=C(OC5)O)C=CC1F
XSHSZTXMXLVUME-MRLHLNAYNA-N,CHEMBL19826,147,A,8.49,chembl20,34323,9606,ADRA1B,93,N1([C@H](C(NC(C)(C)C)=O)CN(C=2N=C(N)C=3C(N2)=CC(=C(OC)C3)OC)CC1)C(C=4OC=CC4)=O
XSHSZTXMXLVUME-MRLHLNAYNA-N,CHEMBL19826,24173,A,8.15,chembl20,34640,10116,ADRA1B,93,N1([C@H](C(NC(C)(C)C)=O)CN(C=2N=C(N)C=3C(N2)=CC(=C(OC)C3)OC)CC1)C(C=4OC=CC4)=O
XZUMKPXXORJZDG-LKHHGCNMNA-N,CHEMBL146983,147,N,4.4,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)NCCCN2CCC(C(=O)OCC)CC2)=C(N=C1C)C)C3=CC=C(N(=O)=O)C=C3)C(=O)NC
XYZFNHIEVBHTQJ-OKPOJWAQNA-N,CHEMBL145190,147,A,7.82,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(CC3)C=4C(C#N)=CC=CC4
YEDVUAMMPZIESU-OKPOJWAQNA-N,CHEMBL145610,147,A,7.11,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C=2C=CC(=CC2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
YBFTXPMBSBXWJC-OKPOJWAQNA-N,CHEMBL145756,147,A,6.29,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(CC3)C=4C(=CC(=CC4)OC)C
YANSWNYALHFTTR-WOPMAMTRNA-N,CHEMBL347522,147,A,5.28,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)N)=C(N=C1C)C)C=2C=CC(N(=O)=O)=CC2)C(=O)NCCCN3CCC(CC3)(C(=O)C)C4=CC=CC=C4
WKYKOPZLKCVPEZ-VTWVGXIANA-N,CHEMBL329143,147,A,6.8,chembl20,34456,9606,ADRA1B,93,C1([C@H](NC(N=C1)=O)C2=CC(F)=C(C=C2)F)C(=O)NCCCN3CCC(CC3)(C4=CC=C(C=C4)F)O
WEPAZVCFYBVCRF-RMIDQPIINA-N,CHEMBL43491,147,A,7,chembl20,32300,9606,ADRA1B,93,C1(C(=NC(C[C@@H]1C2=CC(F)=C(C=C2)F)=O)C)C(=O)NCCCN3CCC(C4=C(C#N)C=C(C=C4)F)CC3
XBRXTUGRUXGBPX-CRCXNLDYNA-N,CHEMBL423294,147,A,9.49,chembl20,574169,9606,ADRA1B,93,C=1(N=C(N)C=2C(N1)=CC(=C(OC)C2)OC)N3[C@H]4[C@H](CCCC4)N(CC3)C(C=5OC=CC5)=O
XBRXTUGRUXGBPX-CRCXNLDYNA-N,CHEMBL423294,24173,A,9.18,chembl20,574172,10116,ADRA1B,93,C=1(N=C(N)C=2C(N1)=CC(=C(OC)C2)OC)N3[C@H]4[C@H](CCCC4)N(CC3)C(C=5OC=CC5)=O
YKHANSHTGFUQLD-HGKQKYKZNA-N,CHEMBL316358,147,A,6.36,chembl20,34456,9606,ADRA1B,93,C1(=CN(C)C(N[C@@H]1C2=CC(F)=C(C=C2)F)=O)C(=O)NCCCN3CCC(CC3)(C=4C(C#N)=CC(=CC4)F)C#N
YPNMASMHQSJWTF-CSKMVECVNA-N,CHEMBL262217,147,A,6.82,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)COC)=O)C(=O)NCCCN3CCC(CC3)(C#N)C4=CC(F)=CC=C4
YPZGDVOCTNSNRN-NOHGXUJANA-N,CHEMBL2261607,147,A,9.06,chembl20,911271,9606,ADRA1B,93,C1(=C(C=C2C(=C1)C(=NC(=N2)N3[C@@H]4[C@@H](N(CC3)C(=O)C=5OC(=CC5)OC)CCCC4)N)OC)OC
YVSNFTJWRKZTPD-UHFFFAOYNA-N,CHEMBL448198,147,A,6.03,chembl20,665019,9606,ADRA1B,93,C1CN(CCN1CC(O)CN2C(N(C(=O)C2(C3=CC=CC=C3)C4=CC=CC=C4)C(C)C(OC)=O)=O)C5=CC=CC=C5OCC
YKTDODOSFNDZPF-SREBMQDQNA-N,CHEMBL342731,147,A,8.12,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(CC3)C4=CC=CC=C4
XXOCFBLOBZXXAY-CSKMVECVNA-N,CHEMBL144933,147,A,7.52,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)COC)=O)C(=O)NCCCN3CCC(CC3)(C#N)C4=CC=C(C=C4)F
XVUYUURMADTCEP-UHFFFAOYNA-N,CHEMBL141604,147,A,6.4,chembl20,34328,9606,ADRA1B,93,C1(C(N(CCCCCN2CCC(CC2)(C#N)C=3C=CC=CC3)C(=NC1=COC)C)C4=CC(F)=C(C=C4)F)C(=O)OC
ZSSVLMYQGHXUBZ-VJSLDGLSNA-N,CHEMBL145443,147,A,8.08,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(CC3)C=4C=C(Cl)C=CC4
ZOBKHHUMXIJHCW-UHFFFAOYNA-N,CHEMBL357842,147,A,6.8,chembl20,34328,9606,ADRA1B,93,C=1(C(N(CCCCCN2CCC(CC2)(C(=O)OC)C3=CC=CC=C3)C(=NC1C)C)C4=C(C=C(C=C4)F)F)C(=O)OC
ZOVBQZVLUZWEJK-OKPOJWAQNA-N,CHEMBL358489,147,A,6.96,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(C)=CC=C2)C(=O)OC)C)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C=4C=CC=CC4
ZMKBCOCMXFAQDN-GEVLBHTHNA-N,CHEMBL91125,147,A,6.63,chembl20,34456,9606,ADRA1B,93,C1([C@H](NC(N=C1COC)=O)C2=CC(F)=C(C=C2)F)C(=O)NCCCN3CCC(C4=NC=CC=C4)CC3
ZHGMPUMFBUVHCP-NSJMMFDCNA-N,CHEMBL359012,147,A,6.31,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCC4(CC3)C5=C(C=CC=C5)CCO4
ZUOCIXIJEJEREZ-OKPOJWAQNA-N,CHEMBL146163,147,A,7.32,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C=2C=CC(=CC2)Cl)C(=O)OC)C)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
BAVJSJCAAODIAG-TVVGNCBLNA-N,CHEMBL342126,147,A,7.7,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCC(CC3)(C4=CC=C(C=C4)F)C=5C=CC(=CC5)F
AVZNXYFYVNZTRE-LHOODIDUNA-N,CHEMBL142718,147,A,6.14,chembl20,34459,9606,ADRA1B,93,N1(C(NC(=C(C1C2=C(C=C(C=C2)F)F)C(=O)N)CC)=O)C(=O)NCCCN3CCN(C4=C(C(=O)N)C=CC=C4)CC3
AGNYFINNIVFBHA-UBXIPSODNA-N,CHEMBL147077,147,A,5.44,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)NCCCN2CCC(CC2)(C(=O)OC)C3=CC=CC=C3)=C(N=C1C)C)C=4C=CC(N(=O)=O)=CC4)C(=O)NC
ACUBKRQETGSILZ-ILQDIPSRNA-N,CHEMBL93843,147,A,7.14,chembl20,34456,9606,ADRA1B,93,C=1([C@H](N(C)C(N(C1)C)=O)C2=CC(F)=C(C=C2)F)C(=O)NCCCN3CCC(CC3)(C=4C(C#N)=CC(=CC4)F)C#N
CGWOIDCAGBKOQL-FHCQWBDKNA-N,CHEMBL19476,147,A,8.7,chembl20,34348,9606,ADRA1B,93,C=1(N=C(N)C=2C(N1)=CC(=C(OC)C2)OC)N3C[C@@H](C(NC(C)(C)C)=O)N(CC3)C(OCC4=CC=CC=C4)=O
CGWOIDCAGBKOQL-FHCQWBDKNA-N,CHEMBL19476,24173,A,8.27,chembl20,34640,10116,ADRA1B,93,C=1(N=C(N)C=2C(N1)=CC(=C(OC)C2)OC)N3C[C@@H](C(NC(C)(C)C)=O)N(CC3)C(OCC4=CC=CC=C4)=O
DCNIOFHFJPANQV-UHFFFAOYNA-N,CHEMBL341838,147,A,5.58,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)COC)=O)C(N3CCC(N4CCC(CC4)(C(=O)OC)C=5C=CC=CC5)CC3)=O
DCOAXFMVFWUZET-UHFFFAOYNA-N,CHEMBL405355,147,A,7.6,chembl20,34320,9606,ADRA1B,93,C=1(C(C(C(=C(N1)C)C(=O)OC)C=2C=C(C=CC2)N(=O)=O)C(=O)OCCCN3CCC(CC3)(C=4C=CC=CC4)C=5C=CC=CC5)C
DCOAXFMVFWUZET-UHFFFAOYNA-N,CHEMBL405355,24173,A,6.42,chembl20,34636,10116,ADRA1B,93,C=1(C(C(C(=C(N1)C)C(=O)OC)C=2C=C(C=CC2)N(=O)=O)C(=O)OCCCN3CCC(CC3)(C=4C=CC=CC4)C=5C=CC=CC5)C
DCOAXFMVFWUZET-ZHZZGXISNA-N,CHEMBL2051956,147,A,7.25,chembl20,34326,9606,ADRA1B,93,C1([C@@H](C(C(=O)OC)=C(N=C1C)C)C=2C=C(N(=O)=O)C=CC2)C(=O)OCCCN3CCC(CC3)(C4=CC=CC=C4)C5=CC=CC=C5
GADULYMSPBLWMN-ZYMSVLFVNA-N,CHEMBL145525,147,A,7.37,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(CC3)C=4C=C(C(F)(F)F)C=CC4
GCEJZWPTEABTMN-OKPOJWAQNA-N,CHEMBL123012,147,A,7.43,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC=C(N(=O)=O)C=C2)C(=O)OC)CC)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
DSQXAOLERDQQCP-ZYMSVLFVNA-N,CHEMBL302092,147,A,5.91,chembl20,34335,9606,ADRA1B,93,N1(C(C2=CC(C(NCC(CN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)O)=O)=CC=C2C1=O)=O)C5=CC(Cl)=C(C=C5)Cl
FVIHHAVTQYDASX-UBXIPSODNA-N,CHEMBL51019,147,A,6.47,chembl20,34341,9606,ADRA1B,93,N1(C(NC=2C(C1C3=CC(F)=C(C=C3)F)=C(OC2)O)=O)C(=O)NCCCCN4CCC(CC4)(C(=O)OC)C=5C=CC=CC5
FVNNIZAGGSVNSP-WNRIOLDUNA-N,CHEMBL356584,147,A,6.6,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)N)CC)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C=4C=CC=CC4
FKPDOXLGSMSHFA-HQWBRPTQNA-N,90645600,147,A,8.13018,pubchem,1159309,9606,ADRA1B,93,S1C=2C(=O)N(CCN3CCN(CC3)C=4C(OC)=CC=CC4)C(=O)NC2C5=C1C=CC(NC(=O)CCCN(CC6=CC=CC=C6)C)=C5
FLMNWZVJMDRXAF-YNDYHMGXNA-N,CHEMBL356923,147,N,4.35,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)NCCCN2CCC(CC2)(CN(C)C)C=3C=CC=CC3)=C(N=C1C)C)C4=CC=C(N(=O)=O)C=C4)C(=O)NC
BQUKDPRZAAMLHK-WNRIOLDUNA-N,CHEMBL150696,147,N,4.61,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)N)=C(N=C1C)C)C2=CC=C(N(=O)=O)C=C2)C(=O)NCCCN3CCC(CC3)(C(N(C)C)=O)C4=CC=CC=C4
BVILLZIQPZNAQJ-UHFFFAOYNA-N,CHEMBL144731,147,A,6.49,chembl20,34328,9606,ADRA1B,93,N1(C(C(C(=O)OC)=C(N=C1C)C)C2=CC(F)=C(C=C2)F)CC=3C=C(CN4CCC(CC4)(C(=O)OC)C5=CC=CC=C5)C=CC3
BLFCXMMGSUUVCS-MYVGMUJVNA-N,CHEMBL358313,147,A,6.09,chembl20,34328,9606,ADRA1B,93,C=1(C(N(CCC[C@@H](CN2CCN(C3=C(C(=O)N)C=CC=C3)CC2)C)C(=NC1C)C)C4=CC(F)=C(C=C4)F)C(=O)OC
BLFCXMMGSUUVCS-VTXYPACNNA-N,CHEMBL342347,147,A,5.82,chembl20,34328,9606,ADRA1B,93,C=1(C(N(CCC[C@H](CN2CCN(C3=C(C(=O)N)C=CC=C3)CC2)C)C(=NC1C)C)C4=CC(F)=C(C=C4)F)C(=O)OC
BKAIUUKKIHGJDG-WUSLAWIHNA-N,CHEMBL142743,147,A,7.57,chembl20,34457,9606,ADRA1B,93,N1(C(NC(C(=C1C2=CC3=NON=C3C=C2)C(=O)OC)C)=O)C(=O)NCCCN4CCC(CC4)(C(=O)OC)C5=CC=CC=C5
AEFDTDHUYWIUBI-WYSJODPONA-N,CHEMBL50081,147,A,6.46,chembl20,34341,9606,ADRA1B,93,N1(C(NC=2C(C1C3=CC(F)=C(C=C3)F)=C(OC2)O)=O)C(=O)NCCCN4CCN(C5=C(C(=O)N)C=CC=C5)CC4
HCBLAAMIRQXAHR-PHLAQJRANA-N,44348028,147,A,6.38091,pubchem,37213,9606,ADRA1B,93,O=C(NCCCN1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3)C=4C(=C(C(=NC4C)C)C(=O)NC)C5=CC=C(N(=O)=O)C=C5
HEHUFUQITPCJIZ-CSKMVECVNA-N,CHEMBL145134,147,A,6.14,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)COC)=O)C(=O)NCCCN3CCC(CC3)(C#N)C4=C(F)C=CC=C4
HHXHWBGCTREPSZ-ZYMSVLFVNA-N,CHEMBL346649,147,A,6.41,chembl20,34639,9606,ADRA1B,93,C=1(C(C(C(=O)OCC)C(=NC1C)C)C=2C=CC(N(=O)=O)=CC2)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
JICRZQUVMVWMQI-UHFFFAOYNA-N,CHEMBL145411,147,A,6.6,chembl20,34328,9606,ADRA1B,93,C=1(C(N(CCCCCN2CCC(CC2)(C=3C(C)=CC=CC3)C4=CC=C(C=C4)C)C(=NC1C)C)C5=CC(F)=C(C=C5)F)C(=O)OC
JBEOSFADJDBJAO-GLSIQZIVNA-N,CHEMBL145394,147,A,6.87,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(C4=C(C(=O)N)C=CC=C4)CC3
HPWSJFPRZVYWEC-DRSGBLCJNA-N,CHEMBL357061,147,A,5.8,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)N)=C(N=C1C)C)C=2C=CC(N(=O)=O)=CC2)C(=O)NCCCN3CCC(CC3)(C(=O)OCCOC)C=4C=CC=CC4
GGHVIEJMXKZFGA-GLSIQZIVNA-N,CHEMBL358595,147,A,6.89,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC=C(N(=O)=O)C=C2)C(=O)N)CC)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
GPVSQYKLAUEUBR-ABFATRDTNA-N,CHEMBL93623,147,A,7.6,chembl20,34456,9606,ADRA1B,93,N1(C(N(C)C(=C([C@H]1C2=CC(F)=C(C=C2)F)C(=O)NCCCN3CCC(C4=CC=C(C=C4)F)CC3)C)=O)C(=O)OC
IMKMPTLRTHMERW-MGBGTMOVNA-N,24803639,147,A,6.90001,pubchem,591515,9606,ADRA1B,93,O=C1N(N=C(C=2C1=CC=CC2)CC=3C=CC(O)=CC3)C[C@@H]4N(CCC4)CCCCC5=CC=C(OCCCN6CCCCCC6)C=C5
JOEDRXINEILJMF-WUSLAWIHNA-N,CHEMBL145334,147,A,7,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC=C(N(=O)=O)C=C2)C(=O)NC)C)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
LQIROCVOCINDLE-YLHGWYNBNA-N,44348164,147,A,6.63078,pubchem,37213,9606,ADRA1B,93,O=C(NCCCN1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3)C4=C(C(=C(N=C4C)C)C(OC)=O)C5=CC(N(=O)=O)=CC=C5
LPFKUUDWLNSVOE-WOPMAMTRNA-N,CHEMBL358795,147,A,6.66,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C(=C2)F)F)C(=O)C)C)=O)C(=O)NCCCN3CCN(C4=C(C(=O)N)C=CC=C4)CC3
IDSJENBOXPKFDI-YLHGWYNBNA-N,CHEMBL144989,147,A,7.44,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C5=CC=CC=C5
LCYVZGWEBCXYCX-OKPOJWAQNA-N,CHEMBL145338,147,A,7.6,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(C4=C(C(=O)OC)C=CC=C4)CC3
KMBXKWMVCKIJGF-HQWBRPTQNA-N,44295133,147,A,6.92082,pubchem,37211,9606,ADRA1B,93,FC=1C=C(C2N(C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)NC=6C2=C(OC6)O)C=CC1F
KJPZGJYUDUIYGW-YNDYHMGXNA-N,CHEMBL355910,147,A,5.41,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)NCCCN2CCC(CC2)(C(=O)OCC)C3=CC=CC=C3)=C(N=C1C)C)C=4C=CC(N(=O)=O)=CC4)C(=O)NC
KNAXVMVJXVADKQ-WNRIOLDUNA-N,CHEMBL356623,147,A,5.26,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)N)=C(N=C1C)C)C=2C=CC(N(=O)=O)=CC2)C(=O)NCCCN3CCC(CC3)(C(=O)OCCO)C=4C=CC=CC4
KBRUGBFBBBWCNP-TVVGNCBLNA-N,CHEMBL356571,147,A,7.08,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)C)=O)C(=O)NCCCN3CCC(CC3)(C4=CC=C(C=C4)Cl)C=5C=CC(=CC5)Cl
MNHTZNWGEQJHJN-PKFSHYQUNA-N,CHEMBL94259,147,A,6.7,chembl20,34456,9606,ADRA1B,93,C1(C(=NC(N[C@@H]1C2=CC(F)=C(C=C2)F)=O)C(F)(F)F)C(=O)NCCCN3CCC(C=4C(C#N)=CC(=CC4)F)CC3
KTSCUAMGSPLOJT-VUUJKMBONA-N,CHEMBL357131,147,A,6.37,chembl20,34328,9606,ADRA1B,93,C=1(C(N(CCC[C@@H](CN2CCC(CC2)(C(=O)OC)C=3C=CC=CC3)C)C(=NC1C)C)C4=CC(F)=C(C=C4)F)C(=O)OC
LJQLDJDGDMJQLZ-WNRIOLDUNA-N,CHEMBL145072,147,A,6.89,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=C(C=C(C(=C2)F)F)F)C(=O)OC)COC)=O)C(=O)NCCCN3CCN(C4=C(C(=O)N)C=CC=C4)CC3
MFGFAKSTFYWAKE-STJUJJKNNA-N,60602,147,A,7.07058,pubchem,37213,9606,ADRA1B,93,O(CCCN1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)C=4[C@H](C(C(=NC4C)C)C(OC)=O)C5=CC(N(=O)=O)=CC=C5
MFHFOBURHYWMPJ-CSKMVECVNA-N,CHEMBL143940,147,A,7.57,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C=2C=CC(N(=O)=O)=CC2)C(=O)OC)C)=O)C(=O)NCCCN3CCC(CC3)(C4=CC=CC=C4)C=5C=CC=CC5
NZAUUQKBXUHOFB-OKPOJWAQNA-N,CHEMBL142957,147,A,7.82,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC=C(N(=O)=O)C=C2)C(=O)OCC)C)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
NWPOQHCLSKDTOQ-MJHPXVFFNA-N,CHEMBL145752,147,A,6.86,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC=C(N(=O)=O)C=C2)C(=O)NC)CC)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
NXDKJWPLVWUKRS-CSKMVECVNA-N,CHEMBL338608,147,A,8.33,chembl20,34461,9606,ADRA1B,93,[N+]1(=C(C(COC=2C(N3CCN(CC3)CCCNC(C4=C5OC(C=6C=CC=CC6)=C(C(C5=CC=C4)=O)C)=O)=CC=CC2)=NO1)C)O
NUWCLHOWKVBBFY-FEQZQYQFNA-N,CHEMBL342064,147,N,4.81,chembl20,34458,9606,ADRA1B,93,N1(C(N=C(C(C1C2=C(C=C(C=C2)F)F)C(=O)N)CC)=O)C(N3CCC(N4CCC(CC4)(C(=O)OC)C5=CC=CC=C5)CC3)=O
NQSVLSSIBRIHTO-USGHKJPWNA-N,CHEMBL322405,147,A,6.08,chembl20,33012,9606,ADRA1B,93,C1(C(C(C(=O)NCCCN2CCC(CC2)(C(=O)OC)C3=CC=CC=C3)C(N=C1C)=COCCN)C=4C=CC(N(=O)=O)=CC4)C(=O)N
NLPDTWGPPLTRDM-GEIDHLOONA-N,CHEMBL145562,147,A,7,chembl20,34457,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC=C(N(=O)=O)C=C2)C(=O)N)C)=O)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C4=CC=CC=C4
OMRDBXLTKZZDHE-WUPVYKDLNA-N,CHEMBL3298024,147,A,8.12,chembl20,1368300,9606,ADRA1B,93,C(CCCNC(=O)CC=1C=CC=CC1)(=O)NC=2C=C3C(SC4=C3N=C(N(C4=O)CCN5CCN(CC5)C=6C(=CC=CC6)OC)C)=CC2
NCZMUOVWUNLZDT-YNDYHMGXNA-N,CHEMBL357681,147,A,5.51,chembl20,34639,9606,ADRA1B,93,C1(C(C(C(=O)NCCCN2CCC(CC2)(C(=O)OC)C=3C=CC=CC3)=C(N=C1C)C)C=4C=CC(N(=O)=O)=CC4)C(=O)NCC
OTYOCRKXZWOSNV-ZYMSVLFVNA-N,CHEMBL69264,147,A,6.33,chembl20,34335,9606,ADRA1B,93,N1(C(C2=CC(C(=O)NCCCN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)=CC=C2C1=O)=O)C5=CC=C(C=C5)N(C)C
MFRGNGVCWMKRRG-SJUFNLJONA-N,CHEMBL93523,147,A,6.15,chembl20,34456,9606,ADRA1B,93,C1(C(=NC(N[C@@H]1C2=CC(F)=C(C=C2)F)=O)C(F)(F)F)C(=O)NCCCN3CCC(C=4C(C#N)=CC=CC4)CC3
MKHBKMKCQKFQFC-ACIDLTHQNA-N,CHEMBL151825,147,A,6.28,chembl20,34639,9606,ADRA1B,93,C=1(C(C(C(=O)OCCC#N)C(=NC1C)C)C=2C=CC(N(=O)=O)=CC2)C(=O)NCCCN3CCC(CC3)(C(=O)OC)C=4C=CC=CC4
QASBPCVEMCTMJI-WOPMAMTRNA-N,CHEMBL142236,147,A,7,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C2=CC(F)=C(C=C2)F)C(=O)OC)COC)=O)C(=O)NCCCN3CCN(C4=C(C(=O)N)C=CC=C4)CC3
PJSYTMSUMNSNBD-WOPMAMTRNA-N,CHEMBL357172,147,A,7.24,chembl20,34459,9606,ADRA1B,93,N1(C(N=C(C(C1C=2C=C(F)C(=C(C2)F)F)C(=O)OC)C)=O)C(=O)NCCCN3CCN(C4=C(C(=O)N)C=CC=C4)CC3
