Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL421011,P35368,,JQBLEBHNQPKFKG-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,12419381,MAX,=,32,%,,,,,,,,,,,,,,Activation of human alpha-1B-adrenoceptor receptors expressed in rat-1 fibroblasts as percent maximal effect relative to phenylephrine,,Alpha(1)-adrenoceptor activation: a comparison of 4-(anilinomethyl)imidazoles and 4-(phenoxymethyl)imidazoles to related 2-imidazolines.,Bioorg. Med. Chem. Lett.,2002,12,23,"Hodson SJ, Bigham EC, Garrison DT, Gobel MJ, Irving PE, Liacos JA, Navas F, Saussy DL, Sherman BW, Speake JD, Bishop MJ",,32512,DTCT0023207,1171547,DTCC00264097,336193,5253
CHEMBL421098,P35368,,HQIAPQIELKADEN-ZTKZIYFRSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,13678408,IC50,>,30000,NM,,,,,,,,,,,,,,Inhibitory activity against thrombin was determined,,Synthesis and crystal structures of substituted benzenes and benzoquinones as tissue factor VIIa inhibitors.,J. Med. Chem.,2003,46,20,"Parlow JJ, Stevens AM, Stegeman RA, Stallings WC, Kurumbail RG, South MS",,210605,DTCT0023207,1395605,DTCC00299857,1883186,17528
CHEMBL421297,P35368,,GNTLDZVFSGMZMM-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,12127524,KI,=,615,NM,,,,,,,,,,,,,,Displacement of [125I]HEAT from COS cells membranes expressing human Alpha-1B adrenergic receptor,,Novel thiophene derivatives for the treatment of benign prostatic hyperplasia.,Bioorg. Med. Chem. Lett.,2002,12,16,"Khatuya H, Pulito VL, Jolliffe LK, Li X, Murray WV",,34331,DTCT0023207,1025946,DTCC00220451,852981,4980
CHEMBL421324,P35368,,DSMKEQAYQKRDDL-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,11055359,KI,=,4456,NM,,,,,,,,,,,,,,Compound was evaluated for its binding affinity towards COS cell membrane expressing the human Alpha-1B adrenergic receptor,,Novel heterocycles as selective alpha1-adrenergic receptor antagonists.,Bioorg. Med. Chem. Lett.,2000,10,20,"Li X, McCoy KA, Murray WV, Jolliffe L, Pulito V",,34342,DTCT0023207,915158,DTCC00235244,873960,3968
CHEMBL42156,P35368,,PHYBBVYOJUKUNL-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10937709,KI,=,910,NM,,,,,,,,,,,,,,Inhibition of binding of [125I]HEAT to cloned human alpha-1B adrenergic receptor.,,Phenylacetamides as selective alpha-1A adrenergic receptor antagonists.,Bioorg. Med. Chem. Lett.,2000,10,15,"Patane MA, DiPardo RM, Newton RC, Price RP, Broten TP, Chang RS, Ransom RW, Di Salvo J, Nagarathnam D, Forray C, Gluchowski C, Bock MG",,34344,DTCT0023207,528593,DTCC00184211,269407,3807
CHEMBL42220,P35368,,CGCLDRKORPAFBZ-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10937709,KI,=,570,NM,,,,,,,,,,,,,,Inhibition of binding of [125I]HEAT to cloned human alpha-1B adrenergic receptor.,,Phenylacetamides as selective alpha-1A adrenergic receptor antagonists.,Bioorg. Med. Chem. Lett.,2000,10,15,"Patane MA, DiPardo RM, Newton RC, Price RP, Broten TP, Chang RS, Ransom RW, Di Salvo J, Nagarathnam D, Forray C, Gluchowski C, Bock MG",,34344,DTCT0023207,537105,DTCC00184244,755119,3807
CHEMBL42231,P35368,,BJGAWQMDTQOSCU-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,11931617,KI,=,12.3,NM,,cell_based,,,,,,,,,,,CHO,Affinity constant on CHO cells expressing Human recombinant Alpha-1B adrenergic receptor,,"Structure-activity relationships in 1,4-benzodioxan-related compounds. 7. Selectivity of 4-phenylchroman analogues for alpha(1)-adrenoreceptor subtypes.",J. Med. Chem.,2002,45,8,"Quaglia W, Pigini M, Piergentili A, Giannella M, Gentili F, Marucci G, Carrieri A, Carotti A, Poggesi E, Leonardi A, Melchiorre C",,34488,DTCT0023207,1630760,DTCC00184524,1195713,17220
CHEMBL422477,P35368,,IVWFVGKPGDSCOS-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,11814822,EC50,=,15.85,NM,,,,,,,,,,,,,,"Activation of recombinant human adrenergic, alpha-1B receptor expressed in rat-1 fibroblasts determined via calcium mobilization through Gq coupled PLC pathway",,alpha(1)-Adrenoceptor agonists: the identification of novel alpha(1A )subtype selective 2'-heteroaryl-2-(phenoxymethyl)imidazolines.,Bioorg. Med. Chem. Lett.,2002,12,3,"Bishop MJ, Barvian KA, Berman J, Bigham EC, Garrison DT, Gobel MJ, Hodson SJ, Irving PE, Liacos JA, Navas F, Saussy DL, Speake JD",,34475,DTCT0023207,891931,DTCC00329271,205898,5326
CHEMBL422477,P35368,,IVWFVGKPGDSCOS-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,11814822,MAX,=,103,%,,,,,,,,,,,,,,Activation of human alpha-1B receptor expressed in rat-1 fibroblasts by calcium mobilization of Gq coupled PLC as percent phenylephrine (40 uM) response,,alpha(1)-Adrenoceptor agonists: the identification of novel alpha(1A )subtype selective 2'-heteroaryl-2-(phenoxymethyl)imidazolines.,Bioorg. Med. Chem. Lett.,2002,12,3,"Bishop MJ, Barvian KA, Berman J, Bigham EC, Garrison DT, Gobel MJ, Hodson SJ, Irving PE, Liacos JA, Navas F, Saussy DL, Speake JD",,34468,DTCT0023207,891932,DTCC00329271,205898,5326
CHEMBL423018,P35368,,XFNOYNVDQOQPCY-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,14584940,KI,=,79.43,NM,,cell_based,,,,,,,,,,,CHO,Binding affinity measured in CHO cells expressing human cloned Alpha-1B adrenergic receptor expressed as pKi,,Prazosin-related compounds. Effect of transforming the piperazinylquinazoline moiety into an aminomethyltetrahydroacridine system on the affinity for alpha1-adrenoreceptors.,J. Med. Chem.,2003,46,23,"Rosini M, Antonello A, Cavalli A, Bolognesi ML, Minarini A, Marucci G, Poggesi E, Leonardi A, Melchiorre C",,34609,DTCT0023207,1631885,DTCC00332191,745352,17579
CHEMBL423294,P35368,CYCLAZOSIN,XBRXTUGRUXGBPX-DLBZAZTESA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,8917649,KI,=,0.309,NM,,,,,,,,,,,,,,Compound was tested for binding affinity against cloned Alpha-1B adrenergic receptor from hamster smooth muscle using radioligand ([3H]prazosin) binding assay,,"Synthesis and biological profile of the enantiomers of [4-(4-amino-6,7-dimethoxyquinazolin-2-yl)-cis-octahydroquinoxalin- 1-yl]furan-2-ylmethanone (cyclazosin), a potent competitive alpha 1B- adrenoceptor antagonist.",J. Med. Chem.,1996,39,23,"Giardinà D, Crucianelli M, Romanelli R, Leonardi A, Poggesi E, Melchiorre C",,34317,DTCT0023207,1439799,DTCC00159953,918135,13894
CHEMBL423294,P35368,CYCLAZOSIN,XBRXTUGRUXGBPX-DLBZAZTESA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,9135028,KI,=,0.2,NM,,,,,,,,,,,,,,Binding affinity was tested on cloned hamster Alpha-1B adrenergic receptor,,Pharmacological options in the treatment of benign prostatic hyperplasia.,J. Med. Chem.,1997,40,9,"Kenny B, Ballard S, Blagg J, Fox D",,34316,DTCT0023207,729041,DTCC00159953,905553,14595
CHEMBL423294,P35368,CYCLAZOSIN,XBRXTUGRUXGBPX-DLBZAZTESA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,17276073,KI,=,0.135,NM,,cell_based,,,,,,,,,,,CHO,Displacement of [3H]prazosin from human adrenergic alpha-1b receptor expressed in CHO cells,,Synthesis and alpha(1)-adrenoceptor antagonist activity of derivatives and isosters of the furan portion of (+)-cyclazosin.,Bioorg. Med. Chem.,2007,15,6,"Sagratini G, Angeli P, Buccioni M, Gulini U, Marucci G, Melchiorre C, Leonardi A, Poggesi E, Giardinà D",,442028,DTCT0023207,2146110,DTCC00159953,909030,23212
CHEMBL423294,P35368,CYCLAZOSIN,XBRXTUGRUXGBPX-DLBZAZTESA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,19719240,KI,=,0.324,NM,,cell_based,,,,,,,,,,,CHO,Displacement of [3H]prazosin from human Alpha-1B adrenoceptor expressed in CHO cells,,Doxazosin-related alpha1-adrenoceptor antagonists with prostate antitumor activity.,J. Med. Chem.,2009,52,15,"Giardinà D, Martarelli D, Sagratini G, Angeli P, Ballinari D, Gulini U, Melchiorre C, Poggesi E, Pompei P",,574169,DTCT0023207,2880171,DTCC00159953,920985,34689
CHEMBL42335,P35368,,KAXNWVHHUKHNDK-JOCHJYFZSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10937710,KI,>,2000,NM,,,,,,,,,,,,,,In vitro antagonism at Alpha-1B adrenergic receptor,,"Selective alpha1a adrenergic receptor antagonists based on 4-aryl-3,4-dihydropyridine-2-ones.",Bioorg. Med. Chem. Lett.,2000,10,15,"Nantermet PG, Barrow JC, Selnick HG, Homnick CF, Freidinger RM, Chang RS, O'Malley SS, Reiss DR, Broten TP, Ransom RW, Pettibone DJ, Olah T, Forray C",,32300,DTCT0023207,1523620,DTCC00183905,1370301,3808
CHEMBL423540,P35368,,YFKSJPJLKCHZEX-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,13678408,IC50,>,30000,NM,,,,,,,,,,,,,,Inhibitory activity against thrombin was determined,,Synthesis and crystal structures of substituted benzenes and benzoquinones as tissue factor VIIa inhibitors.,J. Med. Chem.,2003,46,20,"Parlow JJ, Stevens AM, Stegeman RA, Stallings WC, Kurumbail RG, South MS",,210605,DTCT0023207,1377109,DTCC00319307,1208437,17528
CHEMBL42361,P35368,,XAMUVRYPQULOBI-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10937709,KI,=,1200,NM,,,,,,,,,,,,,,Inhibition of binding of [125I]HEAT to cloned human alpha-1B adrenergic receptor.,,Phenylacetamides as selective alpha-1A adrenergic receptor antagonists.,Bioorg. Med. Chem. Lett.,2000,10,15,"Patane MA, DiPardo RM, Newton RC, Price RP, Broten TP, Chang RS, Ransom RW, Di Salvo J, Nagarathnam D, Forray C, Gluchowski C, Bock MG",,34344,DTCT0023207,521753,DTCC00184170,1046210,3807
CHEMBL424494,P35368,,VOWPOPUYBMDWNA-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10579841,KI,=,410,NM,,,,,,,,,,,,,,In vitro binding affinity against Alpha-1B adrenergic receptor of human liver microsomes.,,Design and synthesis of novel alpha(1)(a) adrenoceptor-selective antagonists. 2. Approaches to eliminate opioid agonist metabolites via modification of linker and 4-methoxycarbonyl-4-phenylpiperidine moiety.,J. Med. Chem.,1999,42,23,"Murali Dhar TG, Nagarathnam D, Marzabadi MR, Lagu B, Wong WC, Chiu G, Tyagarajan S, Miao SW, Zhang F, Sun W, Tian D, Shen Q, Zhang J, Wetzel JM, Forray C, Chang RS, Broten TP, Schorn TW, Chen TB, O'Malley S, Ransom R, Schneck K, Bendesky R, Harrell CM, Vyas KP",,34458,DTCT0023207,786895,DTCC00330961,1371958,15485
CHEMBL424658,P35368,,FTDBTBLFOYBMNU-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,9986714,KI,=,4.43,NM,,,,,,,,,,,,,,The binding affinity towards Alpha-1B adrenergic receptor in the COS cell line.,,"Synthesis, pharmacological evaluation, and structure-activity relationship and quantitative structure-activity relationship studies on novel derivatives of 2,4-diamino-6,7-dimethoxyquinazoline alpha1-adrenoceptor antagonists.",J. Med. Chem.,1999,42,3,"Leonardi A, Motta G, Boi C, Testa R, Poggesi E, De Benedetti PG, Menziani MC",,32304,DTCT0023207,1345648,DTCC00320564,1273982,15565
CHEMBL42472,P35368,,DASDCIRXSWKVTA-RBBKRZOGSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,11931617,KI,=,0.0398,NM,,cell_based,,,,,,,,,,,CHO,Affinity constant on CHO cells expressing Human recombinant Alpha-1B adrenergic receptor,,"Structure-activity relationships in 1,4-benzodioxan-related compounds. 7. Selectivity of 4-phenylchroman analogues for alpha(1)-adrenoreceptor subtypes.",J. Med. Chem.,2002,45,8,"Quaglia W, Pigini M, Piergentili A, Giannella M, Gentili F, Marucci G, Carrieri A, Carotti A, Poggesi E, Leonardi A, Melchiorre C",,34488,DTCT0023207,1606498,DTCC00184504,1423489,17220
CHEMBL42514,P35368,,IDZICZAULARHJJ-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10937709,KI,=,680,NM,,,,,,,,,,,,,,Inhibition of binding of [125I]HEAT to cloned human alpha-1B adrenergic receptor.,,Phenylacetamides as selective alpha-1A adrenergic receptor antagonists.,Bioorg. Med. Chem. Lett.,2000,10,15,"Patane MA, DiPardo RM, Newton RC, Price RP, Broten TP, Chang RS, Ransom RW, Di Salvo J, Nagarathnam D, Forray C, Gluchowski C, Bock MG",,34344,DTCT0023207,530396,DTCC00184143,28838,3807
CHEMBL425190,P35368,SB-714786,RMCSKUADBRROSI-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,15887956,KI,=,1000,NM,,,,,,,,,,,,,,Binding affinity for human alpha-1B adrenergic receptor ,,"Discovery of the first potent, selective 5-hydroxytryptamine1D receptor antagonist.",J. Med. Chem.,2005,48,10,"Ward SE, Harrington FP, Gordon LJ, Hopley SC, Scott CM, Watson JM",,304013,DTCT0023207,1828127,DTCC00001076,908444,19205
CHEMBL42539,P35368,,UNHGFWKSHHCRHF-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,8667368,KI,=,51.38,NM,,,,,,,,,,,,,,Binding affinity towards Alpha-1B adrenergic receptor hamster smooth muscle using [3H]prazosin as radioligand,,"Synthesis, absolute configuration, and biological profile of the enantiomers of trans-[2-(2,6-dimethoxyphenoxy)ethyl] [(3-p-tolyl-2,3-dihydro-1,4-benzodioxin-2-yl)methyl]amine (mephendioxan), a potent competitive alpha 1A-adrenoreceptor antagonist.",J. Med. Chem.,1996,39,11,"Quaglia W, Pigini M, Tayebati SK, Piergentili A, Giannella M, Leonardi A, Taddei C, Melchiorre C",,34320,DTCT0023207,1140302,DTCC00104652,1326258,13601
CHEMBL42558,P35368,,ONMIMCVGCGOVHM-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,11931617,KI,=,2.82,NM,,cell_based,,,,,,,,,,,CHO,Affinity constant on CHO cells expressing Human recombinant Alpha-1B adrenergic receptor,,"Structure-activity relationships in 1,4-benzodioxan-related compounds. 7. Selectivity of 4-phenylchroman analogues for alpha(1)-adrenoreceptor subtypes.",J. Med. Chem.,2002,45,8,"Quaglia W, Pigini M, Piergentili A, Giannella M, Gentili F, Marucci G, Carrieri A, Carotti A, Poggesi E, Leonardi A, Melchiorre C",,34488,DTCT0023207,1613939,DTCC00184965,679311,17220
CHEMBL426317,P35368,,PGGCRGAETLNAJC-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,16458504,KI,=,378,NM,,,,,,,,,,,,,,Binding affinity to alpha 1B adrenergic receptor by radioligand binding assay,,"Synthesis, in vitro and in vivo evaluation of [O-methyl-11C] 2-{4-[4-(3-methoxyphenyl)piperazin-1-yl]-butyl}-4-methyl-2H-[1,2,4]-triazine-3,5-dione: a novel agonist 5-HT1A receptor PET ligand.",Bioorg. Med. Chem. Lett.,2006,16,8,"Prabhakaran J, Parsey RV, Majo VJ, Hsiung SC, Milak MS, Tamir H, Simpson NR, Van Heertum RL, Mann JJ, Dileep Kumar JS",,346847,DTCT0023207,1918081,DTCC00419919,661040,20646
CHEMBL42640,P35368,,QUEBXCYEKJNKLS-HSZRJFAPSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10937710,KI,=,330,NM,,,,,,,,,,,,,,In vitro antagonism at Alpha-1B adrenergic receptor,,"Selective alpha1a adrenergic receptor antagonists based on 4-aryl-3,4-dihydropyridine-2-ones.",Bioorg. Med. Chem. Lett.,2000,10,15,"Nantermet PG, Barrow JC, Selnick HG, Homnick CF, Freidinger RM, Chang RS, O'Malley SS, Reiss DR, Broten TP, Ransom RW, Pettibone DJ, Olah T, Forray C",,32300,DTCT0023207,1524607,DTCC00184235,464243,3808
CHEMBL427552,P35368,,UKNCZUARTFPATM-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,16302814,KI,=,2,NM,,cell_based,,,,,,,,,,,CHO,Displacement of [3H]prazosin from cloned human ADRA1B expressed in CHO cells,,"Structure-activity relationships in 1,4-benzodioxan-related compounds. 8.(1) {2-[2-(4-chlorobenzyloxy)phenoxy]ethyl}-[2-(2,6-dimethoxyphenoxy)ethyl]amine (clopenphendioxan) as a tool to highlight the involvement of alpha1D- and alpha1B-adrenoreceptor subtypes in the regulation of human PC-3 prostate cancer cell apoptosis and proliferation.",J. Med. Chem.,2005,48,24,"Quaglia W, Santoni G, Pigini M, Piergentili A, Gentili F, Buccioni M, Mosca M, Lucciarini R, Amantini C, Nabissi MI, Ballarini P, Poggesi E, Leonardi A, Giannella M",,326681,DTCT0023207,1870355,DTCC00409486,2014773,20070
CHEMBL42763,P35368,,ORUJCINTLKUHJM-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10937709,KI,=,1900,NM,,,,,,,,,,,,,,Inhibition of binding of [125I]HEAT to cloned human alpha-1B adrenergic receptor.,,Phenylacetamides as selective alpha-1A adrenergic receptor antagonists.,Bioorg. Med. Chem. Lett.,2000,10,15,"Patane MA, DiPardo RM, Newton RC, Price RP, Broten TP, Chang RS, Ransom RW, Di Salvo J, Nagarathnam D, Forray C, Gluchowski C, Bock MG",,34344,DTCT0023207,455650,DTCC00184128,1946386,3807
CHEMBL428197,P35368,,VZKPTHAFKKTYRC-HZCBDIJESA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,17452102,KI,=,301,NM,,,,,,,,,,,,,,Binding affinity to human cloned adrenergic alpha-1B receptor,,(Arylpiperazinyl)cyclohexylsufonamides: discovery of alpha(1a/1d)-selective adrenergic receptor antagonists for the treatment of Benign Prostatic Hyperplasia/Lower Urinary Tract Symptoms (BPH/LUTS).,Bioorg. Med. Chem. Lett.,2007,17,12,"Chiu G, Li S, Connolly PJ, Pulito V, Liu J, Middleton SA",,444277,DTCT0023207,2166109,DTCC00464314,408406,23441
CHEMBL429076,P35368,,MDOKTLACQIDXQG-HZCBDIJESA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,17452102,KI,=,131,NM,,,,,,,,,,,,,,Binding affinity to human cloned adrenergic alpha-1B receptor,,(Arylpiperazinyl)cyclohexylsufonamides: discovery of alpha(1a/1d)-selective adrenergic receptor antagonists for the treatment of Benign Prostatic Hyperplasia/Lower Urinary Tract Symptoms (BPH/LUTS).,Bioorg. Med. Chem. Lett.,2007,17,12,"Chiu G, Li S, Connolly PJ, Pulito V, Liu J, Middleton SA",,444277,DTCT0023207,2166093,DTCC00464350,1247671,23441
CHEMBL429453,P35368,,LVRHAAKFXRNPFH-PSWAGMNNSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,17904840,KI,=,326,NM,,,,,,,,,,,,,,Binding affinity to human cloned adrenergic alpha-1b receptor,,Aminocyclohexylsulfonamides: discovery of metabolically stable alpha(1a/1d)-selective adrenergic receptor antagonists for the treatment of benign prostatic hyperplasia/lower urinary tract symptoms (BPH/LUTS).,Bioorg. Med. Chem. Lett.,2007,17,22,"Chiu G, Li S, Cai H, Connolly PJ, Peng S, Stauber K, Pulito V, Liu J, Middleton SA",,450223,DTCT0023207,2195243,DTCC00111807,924597,23970
CHEMBL429458,P35368,,OXAGECQHLDNVCY-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,18052318,LOG KI,,,,,cell_based,,,,,,,,,,,Rat1,Antagonist activity at human recombinant adrenergic alpha 1B receptor expressed in Rat1 cells assessed as inhibition of phenylephrine-induced cellular calcium mobilization,Not Determined,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,J. Med. Chem.,2007,50,26,"Procopiou PA, Ancliff RA, Bamford MJ, Browning C, Connor H, Davies S, Fogden YC, Hodgson ST, Holmes DS, Looker BE, Morriss KM, Parr CA, Pickup EA, Sehmi SS, White GV, Watts CJ, Wilson DM, Woodrow MD",,452852,DTCT0023207,2214276,DTCC00473052,1841331,24162
CHEMBL429623,P35368,,FFXLCCZAXLBJFW-OYRHEFFESA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,17452102,KI,=,85,NM,,,,,,,,,,,,,,Binding affinity to human cloned adrenergic alpha-1B receptor,,(Arylpiperazinyl)cyclohexylsufonamides: discovery of alpha(1a/1d)-selective adrenergic receptor antagonists for the treatment of Benign Prostatic Hyperplasia/Lower Urinary Tract Symptoms (BPH/LUTS).,Bioorg. Med. Chem. Lett.,2007,17,12,"Chiu G, Li S, Connolly PJ, Pulito V, Liu J, Middleton SA",,444277,DTCT0023207,2166090,DTCC00464358,989161,23441
CHEMBL429697,P35368,,FPRCXYVVQHMAFI-GNMOFYLKSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10987417,KI,=,350,NM,,cell_based,,,,,,,,,,,LM,Displacement of [125I]HEAT from human Alpha-1B adrenergic receptor stably expressed in LM cells,,"Preparation and evaluation of 1,3-diaminocyclopentane-linked dihydropyrimidinone derivatives as selective alpha1a-receptor antagonists.",Bioorg. Med. Chem. Lett.,2000,10,17,"Barrow JC, Glass KL, Selnick HG, Freidinger RM, Chang RS, O'Malley SS, Woyden C",,34345,DTCT0023207,623524,DTCC00204561,1174984,3840
CHEMBL430368,P35368,,BKLPUYQJSHHECO-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,18052318,LOG KI,,,,,cell_based,,,,,,,,,,,Rat1,Antagonist activity at human recombinant adrenergic alpha 1B receptor expressed in Rat1 cells assessed as inhibition of phenylephrine-induced cellular calcium mobilization,Not Determined,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,J. Med. Chem.,2007,50,26,"Procopiou PA, Ancliff RA, Bamford MJ, Browning C, Connor H, Davies S, Fogden YC, Hodgson ST, Holmes DS, Looker BE, Morriss KM, Parr CA, Pickup EA, Sehmi SS, White GV, Watts CJ, Wilson DM, Woodrow MD",,452852,DTCT0023207,2214256,DTCC00473104,1491100,24162
CHEMBL43048,P35368,METHYLENEDIOXYMETHAMPHETAMINE,SHXWCVYOXRDMCX-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,12761331,KI,=,10000,NM,,,,,,,,,,,,,,,,,,,,,,,,DTCT0023207,14730538,DTCC00186878,2104160,68767
CHEMBL430706,P35368,,CKOGHPCHAYJBFY-JOCHJYFZSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,12392747,KI,=,1.29,NM,,,,,,,,,,,,,,Binding affinity towards Alpha-1B adrenergic receptor,,SB-656104-A: a novel 5-HT(7) receptor antagonist with improved in vivo properties.,Bioorg. Med. Chem. Lett.,2002,12,22,"Forbes IT, Douglas S, Gribble AD, Ife RJ, Lightfoot AP, Garner AE, Riley GJ, Jeffrey P, Stevens AJ, Stean TO, Thomas DR",,34624,DTCT0023207,1567002,DTCC00285707,756213,5235
CHEMBL430717,P35368,,ZZMFJJDBKSYGRM-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,9135028,IC50,=,1.2,NM,,,,,,,,,,,,,,Binding affinity was tested on cloned hamster Alpha-1B adrenergic receptor,,Pharmacological options in the treatment of benign prostatic hyperplasia.,J. Med. Chem.,1997,40,9,"Kenny B, Ballard S, Blagg J, Fox D",,34196,DTCT0023207,725370,DTCC00159868,128090,14595
CHEMBL430717,P35368,,ZZMFJJDBKSYGRM-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,9986714,KI,=,0.45,NM,,,,,,,,,,,,,,The binding affinity towards Alpha-1B adrenergic receptor in the COS cell line.,,"Synthesis, pharmacological evaluation, and structure-activity relationship and quantitative structure-activity relationship studies on novel derivatives of 2,4-diamino-6,7-dimethoxyquinazoline alpha1-adrenoceptor antagonists.",J. Med. Chem.,1999,42,3,"Leonardi A, Motta G, Boi C, Testa R, Poggesi E, De Benedetti PG, Menziani MC",,32304,DTCT0023207,1341643,DTCC00159868,141554,15565
CHEMBL43116,P35368,,ZQKYJYUHIBOEHV-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10425105,LOG KI,=,9.27,NM,,cell_based,,,,,,,,,,,,The binding affinity was evaluated on cloned human Alpha-1B adrenergic receptor expressed in chinese hamster ovary(CHO) cells by using [3H]prazosin as radioligand.,,"Structure-activity relationships in 1,4-benzodioxan-related compounds. 6. Role of the dioxane unit on selectivity for alpha(1)-adrenoreceptor subtypes.",J. Med. Chem.,1999,42,15,"Quaglia W, Pigini M, Piergentili A, Giannella M, Marucci G, Poggesi E, Leonardi A, Melchiorre C",,34621,DTCT0023207,1011132,DTCC00184847,291657,15289
CHEMBL43116,P35368,,ZQKYJYUHIBOEHV-UHFFFAOYSA-N,0,ALPHA-1B ADRENERGIC RECEPTOR,ADRA1B,GPCR,,,10425105,PKB,=,7.87,,,,,,,,,,,,,,,Antagonist affinity was expressed as apparent pKb at Alpha-1B adrenergic receptor on isolated Guinea pig spleen (Alpha-1B),,"Structure-activity relationships in 1,4-benzodioxan-related compounds. 6. Role of the dioxane unit on selectivity for alpha(1)-adrenoreceptor subtypes.",J. Med. Chem.,1999,42,15,"Quaglia W, Pigini M, Piergentili A, Giannella M, Marucci G, Poggesi E, Leonardi A, Melchiorre C",,34193,DTCT0023207,1011136,DTCC00184847,291657,15289
